link,title,writer
http://www.espn.com/nhl/story/_/id/24941462/patrick-dwyer-belfast-giants-best-hockey-player-world-week,Patrick Dwyer of the Belfast Giants is the best hockey player in the world this week,greg
http://sports-ak.espn.go.com/nhl/story/_/id/24931427/nhl-carolina-hurricanes-new-goal-celebration-orchestrated-justin-williams?src=rss,"Inside the Carolina Hurricanes' new goal celebration, as orchestrated by Justin Williams",greg
http://www.espn.com/nhl/story/_/id/24926650/nhl-why-jake-debrusk-more-important-boston-bruins-think,Why Jake DeBrusk is more important to the Boston Bruins than you might think,greg
https://abc11.com/sports/inside-the-hurricanes-wild-new-postgame-celebration/4440700/,Inside the Hurricanes' wild new postgame celebration,greg
http://www.espn.com/nhl/story/_/id/24901353/marchand-wilson-nhl-approach-bad-reputations,"Marchand, Wilson and NHL's approach to bad reputations",greg
http://www.espn.com/nhl/story/_/id/24887472/tom-wilson-washington-capitals-teammates-not-happy-suspension,Tom Wilson's Washington Capitals teammates not happy about suspension,greg
http://www.espn.com/espn/now?nowId=21-41036382-4,Alex Ovechkin after the Capitals' 7-0 rout of the Bruins in Stanley Cup banner night.,greg
http://www.espn.com/nhl/story/_/id/24886092/washington-capitals-raise-stanley-cup-championship-banner-slight-barry-trotz,Washington Capitals raise Stanley Cup championship banner; slight Barry Trotz,greg
http://www.espn.com/nhl/story/_/id/24873920/nhl-biggest-mysteries-2018-19-season-surprises-predictions-sleepers-capitals-golden-knights-gritty-john-tavares-more,"surprises, predictions, sleepers, Capitals, Golden Knights, Gritty, John Tavares and more",greg
http://www.espn.com/espn/now?nowId=21-41036232-4,"Boston Bruins coach Bruce Cassidy played a role in helping to build the Washington Capitals' Stanley Cup championship, although not one of which he's particularly proud. Cassidy coached the Capitals from 2002-04, going 47-47-9-7. They went from being a 92",greg
http://www.espn.com/chalk/insider/story/_/id/24872318/hockey-espn-betting-guide-best-nhl-bets-2018-19-season,ESPN betting guide for the best NHL bets for the 2018-19 season,greg
http://www.espn.com/nhl/story/_/id/24823693/nhl-beasts-west-weekly-reader-hartford-whalers-more,"NHL - Beasts of the West - Weekly Reader - Hartford Whalers, more",greg
http://www.espn.com/nhl/story/_/id/24821384/nhl-calgary-flames-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Calgary Flames 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24821202/nhl-anaheim-ducks-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Anaheim Ducks 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24821304/nhl-arizona-coyotes-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Arizona Coyotes 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24821868/nhl-san-jose-sharks-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"San Jose Sharks 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24821524/nhl-edmonton-oilers-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Edmonton Oilers 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24821705/nhl-los-angeles-kings-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Los Angeles Kings 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24822061/nhl-vancouver-canucks-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Vancouver Canucks 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24822260/nhl-vegas-golden-knights-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Vegas Golden Knights 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24815995/nhl-ottawa-heart-erik-karlsson-aim-stanley-cup-run-san-jose,"Ottawa may have his heart, but Erik Karlsson's aim is a Stanley Cup run in San Jose",greg
http://www.espn.com/nhl/story/_/id/24806736/nhl-boston-bruins-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Boston Bruins 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24807287/nhl-detroit-red-wings-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Detroit Red Wings 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24807434/nhl-montreal-canadiens-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Montreal Canadiens 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24806917/nhl-buffalo-sabres-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Buffalo Sabres 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24811245/nhl-tampa-bay-lightning-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Tampa Bay Lightning 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24807524/nhl-ottawa-senators-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Ottawa Senators 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24807321/nhl-florida-panthers-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Florida Panthers 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24811386/nhl-toronto-maple-leafs-2018-19-season-preview-rankings-projections-bold-predictions-playoff-chances,"Toronto Maple Leafs 2018-19 season preview, rankings, projections, bold predictions, playoff chances",greg
http://www.espn.com/nhl/story/_/id/24805063/corey-perry-anaheim-ducks-right-wing-knee-surgery,"Corey Perry, Anaheim Ducks right wing, has knee surgery",greg
http://www.espn.com/nhl/story/_/id/24792281/nhl-ranking-all-31-teams-goaltending,Ranking all 31 NHL teams by their goalie tandems,greg
http://www.espn.com/nhl/story/_/id/24794863/nhl-ranking-every-mascot-bailey-gritty-youppi-nordy-victor-e-green-hunter,"Ranking every mascot, from Bailey, Gritty and Youppi to Nordy, Victor E Green and Hunter",greg
http://www.espn.com/nhl/story/_/id/24774821/nhl-ranking-all-31-teams-their-forward-group,Ranking all 31 teams by their forward group,greg
http://www.espn.com/espn/now?nowId=21-41034239-4,"The Philadelphia Flyers have unveiled the first mascot on franchise history, and it's a heck of a thing. ""Gritty"" appears to be the result of a gene-splicing experiment involving the Lorax, Grimace, ""Animal"" from The Muppets, Flyers defenseman Radko Gudas",greg
http://www.espn.com/espn/now?nowId=21-41034240-4,"The Philadelphia Flyers have unveiled the first mascot in franchise history, and it's a heck of a thing. ""Gritty"" appears to be the result of a gene-splicing experiment involving the Lorax, Grimace, ""Animal"" from The Muppets, Flyers defenseman Radko Gudas",greg
http://www.espn.com/espn/now?nowId=21-41034241-4,"The Philadelphia Flyers have unveiled the first mascot since the 1970s, and it's a heck of a thing. ""Gritty"" appears to be the result of a gene-splicing experiment involving the Lorax, Grimace, ""Animal"" from The Muppets, Flyers defenseman Radko Gudas and ",greg
http://www.espn.com/espn/now?nowId=21-41034242-4,"The Philadelphia Flyers have unveiled their first mascot since the 1970s, and it's a heck of a thing. ""Gritty"" appears to be the result of a gene-splicing experiment involving the Lorax, Grimace, ""Animal"" from The Muppets, Flyers defenseman Radko Gudas an",greg
http://www.espn.com/nhl/story/_/id/24766223/erik-karlsson-unveils-new-san-jose-sharks-jersey-surprise-appearance,Erik Karlsson unveils new San Jose Sharks jersey in surprise appearance,greg
http://sports-ak.espn.go.com/nhl/story/_/id/24740909/nhl-ilya-kovalchuk-decision-join-los-angeles-kings-living-beverly-hills-alex-ovechkin-more?src=rss,"Ilya Kovalchuk on the decision to join Los Angeles Kings, living in Beverly Hills, Alex Ovechkin and more",greg
http://www.espn.com/nhl/story/_/id/24754620/montreal-canadiens-max-domi-regrets-sucker-punching-florida-panthers-aaron-ekblad,Montreal Canadiens' Max Domi regrets sucker punching Florida Panthers' Aaron Ekblad,greg
http://www.espn.com/nhl/story/_/id/24744453/nhl-fortnite-nhl-player-weekly-reader-senatorial-embarrassment-more,"NHL - Fortnite and the NHL player - Weekly Reader - Senatorial embarrassment, more",greg
https://abc7.com/sports/inside-ilya-kovalchuks-decision-to-return-to-the-nhl/4301547/,Inside Ilya Kovalchuk's decision to return to the NHL,greg
http://kwese.espn.com/nhl/story/_/id/24715805/fantasy-nhl-greg-wyshynski-plant-my-flag-fantasy-hockey-draft-picks-2018-19,Greg Wyshynski's plant-my-flag fantasy hockey draft picks for 2018-19,greg
http://www.triumphbooks.com/Smart-Sports-book_collection-338.php,Smart Sports | Triumph Books,greg
http://www.espn.com/espn/now?nowId=21-41032975-4,"Aleksander Barkov as Florida Panthers captain is really interesting. He's the anthesis of so many captain clichés in the NHL – soft spoken, European, just 23, more Lady Byng than Ed Jovanovski – but it's clear his work ethic and 200-foot game are worthy o",greg
http://www.espn.com/nhl/story/_/id/24527502/nhl-tyler-seguin-artemi-panarin-taylor-hall-contractual-panic-weekly-reader-jersey-foul-puck-headlines-more,"Weekly Reader: Seguin, Panarin, Hall and contractual panic",greg
http://www.espn.com/nhl/insider/story/_/id/24515284/nhl-predictions-point-totals-all-31-teams-2018-19-season,Predictions on point totals for all 31 teams for the 2018-19 season,greg
http://www.espn.com/nhl/story/_/id/24501848/nhl-zach-parise-state-minnesota-wild-gm-change-lost-ilya-kovalchuk,"Zach Parise on the state of the Minnesota Wild, GM change, 'Lost' and Ilya Kovalchuk",greg
http://www.espn.com/nhl/story/_/id/24462272/nhl-hayley-wickenheiser-search-nhl-first-female-general-manager-weekly-reader,NHL - Hayley Wickenheiser and the search for the NHL's first female general manager - Weekly Reader,greg
http://www.espn.com/nhl/story/_/id/24427526/nhl-biggest-snubs-voting-mount-puckmore-all-31-teams,Biggest snubs in voting for Mount Puckmore for all 31 teams,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ian-white-gary-bettman-personally-think-idiot-190128732--nhl.html,Ian White on Gary Bettman: ‘I personally think he’s an idiot’,greg
http://www.espn.com/nhl/story/_/id/24399391/nhl-ranking-long-shot-hart-trophy-candidates-2018-19-weekly-reader,NHL - Ranking long shot Hart Trophy candidates for 2018-19 - Weekly Reader,greg
http://www.espn.com/nhl/story/_/id/24266341/nhl-mount-puckmore-four-franchise-defining-players-pacific-division-team,Four franchise-defining players for each Pacific Division team,greg
http://www.espn.com/nhl/story/_/id/24397998/nhl-mount-puckmore-four-franchise-defining-players-all-31-teams,Mount Puckmore: Four players who define each NHL team,greg
http://www.espn.com/nhl/story/_/id/24266309/nhl-mount-puckmore-four-franchise-defining-players-central-division-team,Four franchise-defining players for each Central Division team,greg
http://kwese.espn.com/nhl/story/_/id/24366457/nhl-winners-losers-nbc-tv-schedule-release-blackhawks-john-tavares-rangers-more,Winners and losers from prime-time NHL schedule for 2018-19,greg
http://www.espn.com/wwe/story/_/id/24376703/summerslam-2018-lapsed-fan-guide-watching-sunday-wwe-summerslam-pay-per-view,A lapsed fan's guide to watching Sunday's WWE SummerSlam pay-per-view,greg
http://www.espn.com/nhl/story/_/id/24266284/nhl-mount-puckmore-four-franchise-defining-players-metropolitan-division-team,Four franchise-defining players for each Metropolitan Division team,greg
https://www.yahoo.com/blogs/nhl-puck-daddy/mount-puckmore-four-faces-york-rangers--nhl.html,Mount Puckmore: The four faces of the New York Rangers,greg
http://www.espn.com/nhl/story/_/id/24373724/nashville-predators-d-ryan-ellis-signs-8-year-50m-extension,"Predators D Ryan Ellis signs 8-year, $50M extension",greg
http://www.espn.com/nhl/story/_/id/24366457/nhl-winners-losers-nbc-tv-schedule-release-blackhawks-john-tavares-rangers-more,Winners and losers from primetime NHL schedule for 2018-19,greg
http://www.espn.com/nhl/story/_/id/24265978/nhl-mount-puckmore-four-franchise-defining-players-atlantic-division-team,Four franchise-defining players for each Atlantic Division team,greg
http://www.espn.com/nhl/story/_/id/24341056/nhl-five-most-mind-boggling-contracts-offseason-weekly-reader,NHL - The five most mind-boggling contracts this offseason - Weekly Reader,greg
http://www.espn.com/nhl/story/_/id/24328961/nhl-great-wayne-gretzky-trade-quiz-30-year-anniversary-edition,"The Great Wayne Gretzky Trade Quiz, 30-year anniversary edition",greg
http://www.espn.com/nhl/story/_/id/24327918/nhl-how-wayne-gretzky-trade-made-john-miner-famous-rest-career,How Wayne Gretzky trade made John Miner famous for the rest of his career,greg
http://www.espn.com/nhl/story/_/id/24318623/nhl-how-restricted-free-agency-system-changed,How the restricted free agency system should be changed,greg
http://kwese.espn.com/nhl/story/_/id/24313004/blackhawks-legend-stan-mikita-dies-78,"Blackhawks legend, Hall of Famer Mikita dies",greg
http://tv5.espn.com/nhl/story/_/id/24273358/nhl-weekly-reader-gary-bettman-wants-cut-gambling-just-wants-profit-data,"Gary Bettman wants cut of gambling, or just wants to profit from data?",greg
http://www.espn.com/nhl/insider/story/_/id/24269361/nhl-grades-jeff-skinner-trade-buffalo-sabres-carolina-hurricanes,"Grades for Jeff Skinner trade between Buffalo Sabres, Carolina Hurricanes",greg
http://www.espn.com/nhl/story/_/id/24243450/nhl-which-teams-reach-100-points-standings-2018-19-season,Which teams will reach 100 points in the standings during the 2018-19 season?,greg
